session1,session2,label,volume1,volume2,volume_diff,dice,surface_dice,hd95,subject
sub-02_ses-siteATV.long.sub02_base_all_sites,sub-02_ses-siteHKH.long.sub02_base_all_sites,4,16087.0,16586.0,499.0,0.9740152419428886,0.998793567005433,1.0,sub-02
sub-02_ses-siteATV.long.sub02_base_all_sites,sub-02_ses-siteHKH.long.sub02_base_all_sites,5,865.0,855.0,-10.0,0.8767441860465116,0.9772886744875636,1.0,sub-02
sub-02_ses-siteATV.long.sub02_base_all_sites,sub-02_ses-siteHKH.long.sub02_base_all_sites,7,13363.0,13888.0,525.0,0.9364060034494147,0.9905204548222347,1.0,sub-02
sub-02_ses-siteATV.long.sub02_base_all_sites,sub-02_ses-siteHKH.long.sub02_base_all_sites,8,55124.0,55060.0,-64.0,0.9510273723952661,0.9859308900290719,1.0,sub-02
sub-02_ses-siteATV.long.sub02_base_all_sites,sub-02_ses-siteHKH.long.sub02_base_all_sites,10,6929.0,6977.0,48.0,0.973392780094923,0.998808242412716,1.0,sub-02
sub-02_ses-siteATV.long.sub02_base_all_sites,sub-02_ses-siteHKH.long.sub02_base_all_sites,11,4523.0,4423.0,-100.0,0.9682539682539683,0.9995733023602438,0.0,sub-02
sub-02_ses-siteATV.long.sub02_base_all_sites,sub-02_ses-siteHKH.long.sub02_base_all_sites,12,5714.0,5707.0,-7.0,0.9557832063742229,0.9996431365314121,1.0,sub-02
sub-02_ses-siteATV.long.sub02_base_all_sites,sub-02_ses-siteHKH.long.sub02_base_all_sites,13,1721.0,1592.0,-129.0,0.912767884092967,0.9887186006510296,1.0,sub-02
sub-02_ses-siteATV.long.sub02_base_all_sites,sub-02_ses-siteHKH.long.sub02_base_all_sites,14,1261.0,1356.0,95.0,0.9285441345051586,0.9970232683992951,1.0,sub-02
sub-02_ses-siteATV.long.sub02_base_all_sites,sub-02_ses-siteHKH.long.sub02_base_all_sites,15,2220.0,2355.0,135.0,0.9272131147540984,0.9974264452830214,1.0,sub-02
sub-02_ses-siteATV.long.sub02_base_all_sites,sub-02_ses-siteHKH.long.sub02_base_all_sites,16,20838.0,20917.0,79.0,0.9780864567117711,0.9991717474102394,1.0,sub-02
sub-02_ses-siteATV.long.sub02_base_all_sites,sub-02_ses-siteHKH.long.sub02_base_all_sites,17,3874.0,4079.0,205.0,0.9427888846975984,0.9969529964872101,1.0,sub-02
sub-02_ses-siteATV.long.sub02_base_all_sites,sub-02_ses-siteHKH.long.sub02_base_all_sites,18,2099.0,2099.0,0.0,0.9280609814197237,0.9970642536340498,1.0,sub-02
sub-02_ses-siteATV.long.sub02_base_all_sites,sub-02_ses-siteHKH.long.sub02_base_all_sites,24,328852.0,342929.0,14077.0,0.8868723587002312,0.9919292586191154,1.0,sub-02
sub-02_ses-siteATV.long.sub02_base_all_sites,sub-02_ses-siteHKH.long.sub02_base_all_sites,26,767.0,779.0,12.0,0.9172056921086675,0.9996337786562361,1.0,sub-02
sub-02_ses-siteATV.long.sub02_base_all_sites,sub-02_ses-siteHKH.long.sub02_base_all_sites,28,4119.0,4228.0,109.0,0.9553132862106146,0.9993310450716981,1.0,sub-02
sub-02_ses-siteATV.long.sub02_base_all_sites,sub-02_ses-siteHKH.long.sub02_base_all_sites,41,226772.0,227803.0,1031.0,0.9468580542264753,0.998103008915991,1.0,sub-02
sub-02_ses-siteATV.long.sub02_base_all_sites,sub-02_ses-siteHKH.long.sub02_base_all_sites,43,12158.0,12584.0,426.0,0.9692021663568022,1.0,1.0,sub-02
